ptid;enid;name;fullname
KOMMUNENUMMER;;0114;
KOMMUNENUMMER;;0115;
KOMMUNENUMMER;;0118;
KOMMUNENUMMER;;0119;
KOMMUNENUMMER;;0121;
KOMMUNENUMMER;;0122;
KOMMUNENUMMER;;0123;
KOMMUNENUMMER;;0124;
KOMMUNENUMMER;;0125;
KOMMUNENUMMER;;0127;
KOMMUNENUMMER;;0128;
KOMMUNENUMMER;;0130;
KOMMUNENUMMER;;0131;
KOMMUNENUMMER;;0133;
KOMMUNENUMMER;;0134;
KOMMUNENUMMER;;0135;
KOMMUNENUMMER;;0136;
KOMMUNENUMMER;;0137;
KOMMUNENUMMER;;0138;
KOMMUNENUMMER;;0211;
KOMMUNENUMMER;;0213;
KOMMUNENUMMER;;0214;
KOMMUNENUMMER;;0215;
KOMMUNENUMMER;;0216;
KOMMUNENUMMER;;0217;
KOMMUNENUMMER;;0219;
KOMMUNENUMMER;;0220;
KOMMUNENUMMER;;0221;
KOMMUNENUMMER;;0226;
KOMMUNENUMMER;;0227;
KOMMUNENUMMER;;0228;
KOMMUNENUMMER;;0229;
KOMMUNENUMMER;;0230;
KOMMUNENUMMER;;0231;
KOMMUNENUMMER;;0233;
KOMMUNENUMMER;;0234;
KOMMUNENUMMER;;0235;
KOMMUNENUMMER;;0236;
KOMMUNENUMMER;;0237;
KOMMUNENUMMER;;0238;
KOMMUNENUMMER;;0239;
KOMMUNENUMMER;;0301;
KOMMUNENUMMER;;0401;
KOMMUNENUMMER;;0402;
KOMMUNENUMMER;;0403;
KOMMUNENUMMER;;0412;
KOMMUNENUMMER;;0414;
KOMMUNENUMMER;;0415;
KOMMUNENUMMER;;0417;
KOMMUNENUMMER;;0418;
KOMMUNENUMMER;;0419;
KOMMUNENUMMER;;0420;
KOMMUNENUMMER;;0423;
KOMMUNENUMMER;;0425;
KOMMUNENUMMER;;0426;
KOMMUNENUMMER;;0427;
KOMMUNENUMMER;;0428;
KOMMUNENUMMER;;0429;
KOMMUNENUMMER;;0430;
KOMMUNENUMMER;;0432;
KOMMUNENUMMER;;0434;
KOMMUNENUMMER;;0436;
KOMMUNENUMMER;;0437;
KOMMUNENUMMER;;0438;
KOMMUNENUMMER;;0439;
KOMMUNENUMMER;;0441;
KOMMUNENUMMER;;0501;
KOMMUNENUMMER;;0502;
KOMMUNENUMMER;;0511;
KOMMUNENUMMER;;0512;
KOMMUNENUMMER;;0513;
KOMMUNENUMMER;;0514;
KOMMUNENUMMER;;0515;
KOMMUNENUMMER;;0516;
KOMMUNENUMMER;;0517;
KOMMUNENUMMER;;0519;
KOMMUNENUMMER;;0520;
KOMMUNENUMMER;;0521;
KOMMUNENUMMER;;0522;
KOMMUNENUMMER;;0528;
KOMMUNENUMMER;;0529;
KOMMUNENUMMER;;0532;
KOMMUNENUMMER;;0533;
